taskSetId	size	machines	setupType	windowLevel	rate	discountStrength	breakpoint1	breakpoint2	quotationTotal	experimentType	sourceInstance	instance
n020-set03	20	4	random	narrow	2.000000	0.150000	4000.000000000	8000.000000000	16404.000000000	default-discount	data/n020-set03/random/base/narrow/m4.dat	outsourcing-data/default-discount/rate-2/n020-set03/random/base/narrow/m4.dat
n020-set03	20	2	random	wide	0.500000	0.150000	4000.000000000	8000.000000000	4101.000000000	default-discount	data/n020-set03/random/base/wide/m2.dat	outsourcing-data/default-discount/rate-0.5/n020-set03/random/base/wide/m2.dat
n020-set03	20	2	random	wide	1.000000	0.150000	4000.000000000	8000.000000000	8202.000000000	default-discount	data/n020-set03/random/base/wide/m2.dat	outsourcing-data/default-discount/rate-1/n020-set03/random/base/wide/m2.dat
n020-set03	20	2	random	wide	2.000000	0.150000	4000.000000000	8000.000000000	16404.000000000	default-discount	data/n020-set03/random/base/wide/m2.dat	outsourcing-data/default-discount/rate-2/n020-set03/random/base/wide/m2.dat
n020-set03	20	3	random	wide	0.500000	0.150000	4000.000000000	8000.000000000	4101.000000000	default-discount	data/n020-set03/random/base/wide/m3.dat	outsourcing-data/default-discount/rate-0.5/n020-set03/random/base/wide/m3.dat
n020-set03	20	3	random	wide	1.000000	0.150000	4000.000000000	8000.000000000	8202.000000000	default-discount	data/n020-set03/random/base/wide/m3.dat	outsourcing-data/default-discount/rate-1/n020-set03/random/base/wide/m3.dat
n020-set03	20	3	random	wide	2.000000	0.150000	4000.000000000	8000.000000000	16404.000000000	default-discount	data/n020-set03/random/base/wide/m3.dat	outsourcing-data/default-discount/rate-2/n020-set03/random/base/wide/m3.dat
n020-set03	20	4	random	wide	0.500000	0.150000	4000.000000000	8000.000000000	4101.000000000	default-discount	data/n020-set03/random/base/wide/m4.dat	outsourcing-data/default-discount/rate-0.5/n020-set03/random/base/wide/m4.dat
n020-set03	20	4	random	wide	1.000000	0.150000	4000.000000000	8000.000000000	8202.000000000	default-discount	data/n020-set03/random/base/wide/m4.dat	outsourcing-data/default-discount/rate-1/n020-set03/random/base/wide/m4.dat
n020-set03	20	4	random	wide	2.000000	0.150000	4000.000000000	8000.000000000	16404.000000000	default-discount	data/n020-set03/random/base/wide/m4.dat	outsourcing-data/default-discount/rate-2/n020-set03/random/base/wide/m4.dat
n020-set03	20	2	family	zero	0.500000	0.150000	4000.000000000	8000.000000000	4101.000000000	default-discount	data/n020-set03/family/base/zero/m2.dat	outsourcing-data/default-discount/rate-0.5/n020-set03/family/base/zero/m2.dat
n020-set03	20	2	family	zero	1.000000	0.150000	4000.000000000	8000.000000000	8202.000000000	default-discount	data/n020-set03/family/base/zero/m2.dat	outsourcing-data/default-discount/rate-1/n020-set03/family/base/zero/m2.dat
n020-set03	20	2	family	zero	2.000000	0.150000	4000.000000000	8000.000000000	16404.000000000	default-discount	data/n020-set03/family/base/zero/m2.dat	outsourcing-data/default-discount/rate-2/n020-set03/family/base/zero/m2.dat
n020-set03	20	3	family	zero	0.500000	0.150000	4000.000000000	8000.000000000	4101.000000000	default-discount	data/n020-set03/family/base/zero/m3.dat	outsourcing-data/default-discount/rate-0.5/n020-set03/family/base/zero/m3.dat
n020-set03	20	3	family	zero	1.000000	0.150000	4000.000000000	8000.000000000	8202.000000000	default-discount	data/n020-set03/family/base/zero/m3.dat	outsourcing-data/default-discount/rate-1/n020-set03/family/base/zero/m3.dat
n020-set03	20	3	family	zero	2.000000	0.150000	4000.000000000	8000.000000000	16404.000000000	default-discount	data/n020-set03/family/base/zero/m3.dat	outsourcing-data/default-discount/rate-2/n020-set03/family/base/zero/m3.dat
n020-set03	20	4	family	zero	0.500000	0.150000	4000.000000000	8000.000000000	4101.000000000	default-discount	data/n020-set03/family/base/zero/m4.dat	outsourcing-data/default-discount/rate-0.5/n020-set03/family/base/zero/m4.dat
n020-set03	20	4	family	zero	1.000000	0.150000	4000.000000000	8000.000000000	8202.000000000	default-discount	data/n020-set03/family/base/zero/m4.dat	outsourcing-data/default-discount/rate-1/n020-set03/family/base/zero/m4.dat
n020-set03	20	4	family	zero	2.000000	0.150000	4000.000000000	8000.000000000	16404.000000000	default-discount	data/n020-set03/family/base/zero/m4.dat	outsourcing-data/default-discount/rate-2/n020-set03/family/base/zero/m4.dat
n020-set03	20	2	family	narrow	0.500000	0.150000	4000.000000000	8000.000000000	4101.000000000	default-discount	data/n020-set03/family/base/narrow/m2.dat	outsourcing-data/default-discount/rate-0.5/n020-set03/family/base/narrow/m2.dat
n020-set03	20	2	family	narrow	1.000000	0.150000	4000.000000000	8000.000000000	8202.000000000	default-discount	data/n020-set03/family/base/narrow/m2.dat	outsourcing-data/default-discount/rate-1/n020-set03/family/base/narrow/m2.dat
n020-set03	20	2	family	narrow	2.000000	0.150000	4000.000000000	8000.000000000	16404.000000000	default-discount	data/n020-set03/family/base/narrow/m2.dat	outsourcing-data/default-discount/rate-2/n020-set03/family/base/narrow/m2.dat
n020-set03	20	3	family	narrow	0.500000	0.150000	4000.000000000	8000.000000000	4101.000000000	default-discount	data/n020-set03/family/base/narrow/m3.dat	outsourcing-data/default-discount/rate-0.5/n020-set03/family/base/narrow/m3.dat
n020-set03	20	3	family	narrow	1.000000	0.150000	4000.000000000	8000.000000000	8202.000000000	default-discount	data/n020-set03/family/base/narrow/m3.dat	outsourcing-data/default-discount/rate-1/n020-set03/family/base/narrow/m3.dat
n020-set03	20	3	family	narrow	2.000000	0.150000	4000.000000000	8000.000000000	16404.000000000	default-discount	data/n020-set03/family/base/narrow/m3.dat	outsourcing-data/default-discount/rate-2/n020-set03/family/base/narrow/m3.dat
n020-set03	20	4	family	narrow	0.500000	0.150000	4000.000000000	8000.000000000	4101.000000000	default-discount	data/n020-set03/family/base/narrow/m4.dat	outsourcing-data/default-discount/rate-0.5/n020-set03/family/base/narrow/m4.dat
n020-set03	20	4	family	narrow	1.000000	0.150000	4000.000000000	8000.000000000	8202.000000000	default-discount	data/n020-set03/family/base/narrow/m4.dat	outsourcing-data/default-discount/rate-1/n020-set03/family/base/narrow/m4.dat
n020-set03	20	4	family	narrow	2.000000	0.150000	4000.000000000	8000.000000000	16404.000000000	default-discount	data/n020-set03/family/base/narrow/m4.dat	outsourcing-data/default-discount/rate-2/n020-set03/family/base/narrow/m4.dat
n020-set03	20	2	family	wide	0.500000	0.150000	4000.000000000	8000.000000000	4101.000000000	default-discount	data/n020-set03/family/base/wide/m2.dat	outsourcing-data/default-discount/rate-0.5/n020-set03/family/base/wide/m2.dat
n020-set03	20	2	family	wide	1.000000	0.150000	4000.000000000	8000.000000000	8202.000000000	default-discount	data/n020-set03/family/base/wide/m2.dat	outsourcing-data/default-discount/rate-1/n020-set03/family/base/wide/m2.dat
n020-set03	20	2	family	wide	2.000000	0.150000	4000.000000000	8000.000000000	16404.000000000	default-discount	data/n020-set03/family/base/wide/m2.dat	outsourcing-data/default-discount/rate-2/n020-set03/family/base/wide/m2.dat
n020-set03	20	3	family	wide	0.500000	0.150000	4000.000000000	8000.000000000	4101.000000000	default-discount	data/n020-set03/family/base/wide/m3.dat	outsourcing-data/default-discount/rate-0.5/n020-set03/family/base/wide/m3.dat
n020-set03	20	3	family	wide	1.000000	0.150000	4000.000000000	8000.000000000	8202.000000000	default-discount	data/n020-set03/family/base/wide/m3.dat	outsourcing-data/default-discount/rate-1/n020-set03/family/base/wide/m3.dat
n020-set03	20	3	family	wide	2.000000	0.150000	4000.000000000	8000.000000000	16404.000000000	default-discount	data/n020-set03/family/base/wide/m3.dat	outsourcing-data/default-discount/rate-2/n020-set03/family/base/wide/m3.dat
n020-set03	20	4	family	wide	0.500000	0.150000	4000.000000000	8000.000000000	4101.000000000	default-discount	data/n020-set03/family/base/wide/m4.dat	outsourcing-data/default-discount/rate-0.5/n020-set03/family/base/wide/m4.dat
n020-set03	20	4	family	wide	1.000000	0.150000	4000.000000000	8000.000000000	8202.000000000	default-discount	data/n020-set03/family/base/wide/m4.dat	outsourcing-data/default-discount/rate-1/n020-set03/family/base/wide/m4.dat
n020-set03	20	4	family	wide	2.000000	0.150000	4000.000000000	8000.000000000	16404.000000000	default-discount	data/n020-set03/family/base/wide/m4.dat	outsourcing-data/default-discount/rate-2/n020-set03/family/base/wide/m4.dat
n020-set04	20	2	random	zero	0.500000	0.150000	4000.000000000	8000.000000000	3016.000000000	default-discount	data/n020-set04/random/base/zero/m2.dat	outsourcing-data/default-discount/rate-0.5/n020-set04/random/base/zero/m2.dat
n020-set04	20	2	random	zero	1.000000	0.150000	4000.000000000	8000.000000000	6032.000000000	default-discount	data/n020-set04/random/base/zero/m2.dat	outsourcing-data/default-discount/rate-1/n020-set04/random/base/zero/m2.dat
n020-set04	20	2	random	zero	2.000000	0.150000	4000.000000000	8000.000000000	12064.000000000	default-discount	data/n020-set04/random/base/zero/m2.dat	outsourcing-data/default-discount/rate-2/n020-set04/random/base/zero/m2.dat
n020-set04	20	3	random	zero	0.500000	0.150000	4000.000000000	8000.000000000	3016.000000000	default-discount	data/n020-set04/random/base/zero/m3.dat	outsourcing-data/default-discount/rate-0.5/n020-set04/random/base/zero/m3.dat
n020-set04	20	3	random	zero	1.000000	0.150000	4000.000000000	8000.000000000	6032.000000000	default-discount	data/n020-set04/random/base/zero/m3.dat	outsourcing-data/default-discount/rate-1/n020-set04/random/base/zero/m3.dat
n020-set04	20	3	random	zero	2.000000	0.150000	4000.000000000	8000.000000000	12064.000000000	default-discount	data/n020-set04/random/base/zero/m3.dat	outsourcing-data/default-discount/rate-2/n020-set04/random/base/zero/m3.dat
n020-set04	20	4	random	zero	0.500000	0.150000	4000.000000000	8000.000000000	3016.000000000	default-discount	data/n020-set04/random/base/zero/m4.dat	outsourcing-data/default-discount/rate-0.5/n020-set04/random/base/zero/m4.dat
n020-set04	20	4	random	zero	1.000000	0.150000	4000.000000000	8000.000000000	6032.000000000	default-discount	data/n020-set04/random/base/zero/m4.dat	outsourcing-data/default-discount/rate-1/n020-set04/random/base/zero/m4.dat
n020-set04	20	4	random	zero	2.000000	0.150000	4000.000000000	8000.000000000	12064.000000000	default-discount	data/n020-set04/random/base/zero/m4.dat	outsourcing-data/default-discount/rate-2/n020-set04/random/base/zero/m4.dat
n020-set04	20	2	random	narrow	0.500000	0.150000	4000.000000000	8000.000000000	3016.000000000	default-discount	data/n020-set04/random/base/narrow/m2.dat	outsourcing-data/default-discount/rate-0.5/n020-set04/random/base/narrow/m2.dat
n020-set04	20	2	random	narrow	1.000000	0.150000	4000.000000000	8000.000000000	6032.000000000	default-discount	data/n020-set04/random/base/narrow/m2.dat	outsourcing-data/default-discount/rate-1/n020-set04/random/base/narrow/m2.dat
n020-set04	20	2	random	narrow	2.000000	0.150000	4000.000000000	8000.000000000	12064.000000000	default-discount	data/n020-set04/random/base/narrow/m2.dat	outsourcing-data/default-discount/rate-2/n020-set04/random/base/narrow/m2.dat
n020-set04	20	3	random	narrow	0.500000	0.150000	4000.000000000	8000.000000000	3016.000000000	default-discount	data/n020-set04/random/base/narrow/m3.dat	outsourcing-data/default-discount/rate-0.5/n020-set04/random/base/narrow/m3.dat
n020-set04	20	3	random	narrow	1.000000	0.150000	4000.000000000	8000.000000000	6032.000000000	default-discount	data/n020-set04/random/base/narrow/m3.dat	outsourcing-data/default-discount/rate-1/n020-set04/random/base/narrow/m3.dat
n020-set04	20	3	random	narrow	2.000000	0.150000	4000.000000000	8000.000000000	12064.000000000	default-discount	data/n020-set04/random/base/narrow/m3.dat	outsourcing-data/default-discount/rate-2/n020-set04/random/base/narrow/m3.dat
n020-set04	20	4	random	narrow	0.500000	0.150000	4000.000000000	8000.000000000	3016.000000000	default-discount	data/n020-set04/random/base/narrow/m4.dat	outsourcing-data/default-discount/rate-0.5/n020-set04/random/base/narrow/m4.dat
n020-set04	20	4	random	narrow	1.000000	0.150000	4000.000000000	8000.000000000	6032.000000000	default-discount	data/n020-set04/random/base/narrow/m4.dat	outsourcing-data/default-discount/rate-1/n020-set04/random/base/narrow/m4.dat
n020-set04	20	4	random	narrow	2.000000	0.150000	4000.000000000	8000.000000000	12064.000000000	default-discount	data/n020-set04/random/base/narrow/m4.dat	outsourcing-data/default-discount/rate-2/n020-set04/random/base/narrow/m4.dat
n020-set04	20	2	random	wide	0.500000	0.150000	4000.000000000	8000.000000000	3016.000000000	default-discount	data/n020-set04/random/base/wide/m2.dat	outsourcing-data/default-discount/rate-0.5/n020-set04/random/base/wide/m2.dat
n020-set04	20	2	random	wide	1.000000	0.150000	4000.000000000	8000.000000000	6032.000000000	default-discount	data/n020-set04/random/base/wide/m2.dat	outsourcing-data/default-discount/rate-1/n020-set04/random/base/wide/m2.dat
n020-set04	20	2	random	wide	2.000000	0.150000	4000.000000000	8000.000000000	12064.000000000	default-discount	data/n020-set04/random/base/wide/m2.dat	outsourcing-data/default-discount/rate-2/n020-set04/random/base/wide/m2.dat
n020-set04	20	3	random	wide	0.500000	0.150000	4000.000000000	8000.000000000	3016.000000000	default-discount	data/n020-set04/random/base/wide/m3.dat	outsourcing-data/default-discount/rate-0.5/n020-set04/random/base/wide/m3.dat
n020-set04	20	3	random	wide	1.000000	0.150000	4000.000000000	8000.000000000	6032.000000000	default-discount	data/n020-set04/random/base/wide/m3.dat	outsourcing-data/default-discount/rate-1/n020-set04/random/base/wide/m3.dat
n020-set04	20	3	random	wide	2.000000	0.150000	4000.000000000	8000.000000000	12064.000000000	default-discount	data/n020-set04/random/base/wide/m3.dat	outsourcing-data/default-discount/rate-2/n020-set04/random/base/wide/m3.dat
n020-set04	20	4	random	wide	0.500000	0.150000	4000.000000000	8000.000000000	3016.000000000	default-discount	data/n020-set04/random/base/wide/m4.dat	outsourcing-data/default-discount/rate-0.5/n020-set04/random/base/wide/m4.dat
n020-set04	20	4	random	wide	1.000000	0.150000	4000.000000000	8000.000000000	6032.000000000	default-discount	data/n020-set04/random/base/wide/m4.dat	outsourcing-data/default-discount/rate-1/n020-set04/random/base/wide/m4.dat
n020-set04	20	4	random	wide	2.000000	0.150000	4000.000000000	8000.000000000	12064.000000000	default-discount	data/n020-set04/random/base/wide/m4.dat	outsourcing-data/default-discount/rate-2/n020-set04/random/base/wide/m4.dat
n020-set04	20	2	family	zero	0.500000	0.150000	4000.000000000	8000.000000000	3016.000000000	default-discount	data/n020-set04/family/base/zero/m2.dat	outsourcing-data/default-discount/rate-0.5/n020-set04/family/base/zero/m2.dat
n020-set04	20	2	family	zero	1.000000	0.150000	4000.000000000	8000.000000000	6032.000000000	default-discount	data/n020-set04/family/base/zero/m2.dat	outsourcing-data/default-discount/rate-1/n020-set04/family/base/zero/m2.dat
n020-set04	20	2	family	zero	2.000000	0.150000	4000.000000000	8000.000000000	12064.000000000	default-discount	data/n020-set04/family/base/zero/m2.dat	outsourcing-data/default-discount/rate-2/n020-set04/family/base/zero/m2.dat
n020-set04	20	3	family	zero	0.500000	0.150000	4000.000000000	8000.000000000	3016.000000000	default-discount	data/n020-set04/family/base/zero/m3.dat	outsourcing-data/default-discount/rate-0.5/n020-set04/family/base/zero/m3.dat
n020-set04	20	3	family	zero	1.000000	0.150000	4000.000000000	8000.000000000	6032.000000000	default-discount	data/n020-set04/family/base/zero/m3.dat	outsourcing-data/default-discount/rate-1/n020-set04/family/base/zero/m3.dat
n020-set04	20	3	family	zero	2.000000	0.150000	4000.000000000	8000.000000000	12064.000000000	default-discount	data/n020-set04/family/base/zero/m3.dat	outsourcing-data/default-discount/rate-2/n020-set04/family/base/zero/m3.dat
n020-set04	20	4	family	zero	0.500000	0.150000	4000.000000000	8000.000000000	3016.000000000	default-discount	data/n020-set04/family/base/zero/m4.dat	outsourcing-data/default-discount/rate-0.5/n020-set04/family/base/zero/m4.dat
n020-set04	20	4	family	zero	1.000000	0.150000	4000.000000000	8000.000000000	6032.000000000	default-discount	data/n020-set04/family/base/zero/m4.dat	outsourcing-data/default-discount/rate-1/n020-set04/family/base/zero/m4.dat
n020-set04	20	4	family	zero	2.000000	0.150000	4000.000000000	8000.000000000	12064.000000000	default-discount	data/n020-set04/family/base/zero/m4.dat	outsourcing-data/default-discount/rate-2/n020-set04/family/base/zero/m4.dat
